run_dir,kernel_size,ctx_kl_mean,abs_kl_post_prior_mean,boundary_rate,read_prob_mean,abs_l2_mean,abs_l2_read_mean,obs_l2_mean,obs_l2_read_mean,metrics_kl_mask_last,metrics_model_loss_last,metrics_reward_last
/home/haselab/projects/stable-deep-world-model/logs/content_kl_kernelsize/runs/20260206_153820/atari_frostbite_vta_k1_seed0,1,1.7081139169299728e-09,66.8562699238687,0.0,2.056445638776161e-11,0.7484000325202942,nan,1.6953744888305664,nan,1.334399968300204e-07,5.4420037269592285,nan
/home/haselab/projects/stable-deep-world-model/logs/content_kl_kernelsize/runs/20260206_153820/atari_frostbite_vta_k3_seed0,3,0.011319728188913917,77.28614038137935,0.0035252643948296123,0.003525208681821823,0.4687293767929077,6.07329797744751,1.512155294418335,9.41445541381836,0.027983838692307472,6.398553371429443,nan
/home/haselab/projects/stable-deep-world-model/logs/content_kl_kernelsize/runs/20260206_153820/atari_frostbite_vta_k5_seed0,5,0.012502758852523102,211.1071820396158,0.0045385779122541605,0.004538578446954489,0.6051011085510254,7.900137424468994,1.4266209602355957,9.96385383605957,0.033180952072143555,5.625593662261963,nan
