ckpt,step,abs_l2_mean,abs_stoch_l2_mean,abs_l2_read_mean,abs_stoch_l2_read_mean,boundary_rate,read_prob_mean
step-000000000,0,1.1774020195007324,0.15946465730667114,1.222818374633789,7.865594387054443,0.02077001013171226,0.4725482761859894
step-000006250,25000,0.618720293045044,0.05055409297347069,1.3366085290908813,2.2668914794921875,0.022796352583586626,0.02286480739712715
