task,logdir,ckpt,episode,abs_kl_mean,abs_kl_std,obs_kl_mean,obs_kl_std,boundary_rate,read_prob_mean,read_prob_p99,abs_l2_mean,obs_l2_mean,abs_stoch_l2_mean,obs_stoch_l2_mean,abs_l2_read_mean,obs_l2_read_mean,abs_stoch_l2_read_mean,obs_stoch_l2_read_mean
atari_krull,logs/models/from_scratch_atari_krull_vta_3seed_to_400000_20260208_112207/atari_krull_seed1,logs/models/from_scratch_atari_krull_vta_3seed_to_400000_20260208_112207/atari_krull_seed1/checkpoints/step-000100000.pt,logs/models/from_scratch_atari_krull_vta_3seed_to_400000_20260208_112207/atari_krull_seed1/eval_eps/20260208T200846-57b9437deec64d839061bf3c96e40c3b-21459.npz,481.4102783203125,207.1917724609375,288.2511291503906,211.0099334716797,0.0036348385292884105,0.0035968117881566286,2.4487846417287074e-07,1.4249322414398193,6.45815896987915,0.014988246373832226,6.617690563201904,6.080412864685059,8.88957691192627,4.123305320739746,8.975518226623535
