logdir,task,ckpt,episode,t,abs_kl_post_prior,abs_kl_prior_post,ctx_kl
/home/haselab/projects/stable-deep-world-model/logs/content_kl_kernelsize/runs/20260207_060134_krull_private_eye/atari_krull_vta_k3_seed0,atari_krull,/home/haselab/projects/stable-deep-world-model/logs/content_kl_kernelsize/runs/20260207_060134_krull_private_eye/atari_krull_vta_k3_seed0/latest.pt,/home/haselab/projects/stable-deep-world-model/logs/content_kl_kernelsize/runs/20260207_060134_krull_private_eye/atari_krull_vta_k3_seed0/train_eps/20260207T091435-cb5ea4362e9a4e789956be6d98f05b1c-2121.npz,0,39.11174011230469,558.5831298828125,1.701462984085083
/home/haselab/projects/stable-deep-world-model/logs/content_kl_kernelsize/runs/20260207_060134_krull_private_eye/atari_krull_vta_k3_seed0,atari_krull,/home/haselab/projects/stable-deep-world-model/logs/content_kl_kernelsize/runs/20260207_060134_krull_private_eye/atari_krull_vta_k3_seed0/latest.pt,/home/haselab/projects/stable-deep-world-model/logs/content_kl_kernelsize/runs/20260207_060134_krull_private_eye/atari_krull_vta_k3_seed0/train_eps/20260207T091435-cb5ea4362e9a4e789956be6d98f05b1c-2121.npz,1,39.11174011230469,558.5831298828125,9.536441893942538e-07
/home/haselab/projects/stable-deep-world-model/logs/content_kl_kernelsize/runs/20260207_060134_krull_private_eye/atari_krull_vta_k3_seed0,atari_krull,/home/haselab/projects/stable-deep-world-model/logs/content_kl_kernelsize/runs/20260207_060134_krull_private_eye/atari_krull_vta_k3_seed0/latest.pt,/home/haselab/projects/stable-deep-world-model/logs/content_kl_kernelsize/runs/20260207_060134_krull_private_eye/atari_krull_vta_k3_seed0/train_eps/20260207T091435-cb5ea4362e9a4e789956be6d98f05b1c-2121.npz,2,39.11174011230469,558.5831298828125,-1.1941304433883156e-18
/home/haselab/projects/stable-deep-world-model/logs/content_kl_kernelsize/runs/20260207_060134_krull_private_eye/atari_krull_vta_k3_seed0,atari_krull,/home/haselab/projects/stable-deep-world-model/logs/content_kl_kernelsize/runs/20260207_060134_krull_private_eye/atari_krull_vta_k3_seed0/latest.pt,/home/haselab/projects/stable-deep-world-model/logs/content_kl_kernelsize/runs/20260207_060134_krull_private_eye/atari_krull_vta_k3_seed0/train_eps/20260207T091435-cb5ea4362e9a4e789956be6d98f05b1c-2121.npz,3,39.11174011230469,558.5831298828125,-5.11003024318668e-19
/home/haselab/projects/stable-deep-world-model/logs/content_kl_kernelsize/runs/20260207_060134_krull_private_eye/atari_krull_vta_k3_seed0,atari_krull,/home/haselab/projects/stable-deep-world-model/logs/content_kl_kernelsize/runs/20260207_060134_krull_private_eye/atari_krull_vta_k3_seed0/latest.pt,/home/haselab/projects/stable-deep-world-model/logs/content_kl_kernelsize/runs/20260207_060134_krull_private_eye/atari_krull_vta_k3_seed0/train_eps/20260207T091435-cb5ea4362e9a4e789956be6d98f05b1c-2121.npz,4,39.201560974121094,562.5617065429688,-1.7376882980873503e-18
/home/haselab/projects/stable-deep-world-model/logs/content_kl_kernelsize/runs/20260207_060134_krull_private_eye/atari_krull_vta_k3_seed0,atari_krull,/home/haselab/projects/stable-deep-world-model/logs/content_kl_kernelsize/runs/20260207_060134_krull_private_eye/atari_krull_vta_k3_seed0/latest.pt,/home/haselab/projects/stable-deep-world-model/logs/content_kl_kernelsize/runs/20260207_060134_krull_private_eye/atari_krull_vta_k3_seed0/train_eps/20260207T091435-cb5ea4362e9a4e789956be6d98f05b1c-2121.npz,5,39.267433166503906,565.127685546875,-3.2909546106544717e-18
/home/haselab/projects/stable-deep-world-model/logs/content_kl_kernelsize/runs/20260207_060134_krull_private_eye/atari_krull_vta_k3_seed0,atari_krull,/home/haselab/projects/stable-deep-world-model/logs/content_kl_kernelsize/runs/20260207_060134_krull_private_eye/atari_krull_vta_k3_seed0/latest.pt,/home/haselab/projects/stable-deep-world-model/logs/content_kl_kernelsize/runs/20260207_060134_krull_private_eye/atari_krull_vta_k3_seed0/train_eps/20260207T091435-cb5ea4362e9a4e789956be6d98f05b1c-2121.npz,6,39.267433166503906,565.127685546875,-5.41599938868637e-18
/home/haselab/projects/stable-deep-world-model/logs/content_kl_kernelsize/runs/20260207_060134_krull_private_eye/atari_krull_vta_k3_seed0,atari_krull,/home/haselab/projects/stable-deep-world-model/logs/content_kl_kernelsize/runs/20260207_060134_krull_private_eye/atari_krull_vta_k3_seed0/latest.pt,/home/haselab/projects/stable-deep-world-model/logs/content_kl_kernelsize/runs/20260207_060134_krull_private_eye/atari_krull_vta_k3_seed0/train_eps/20260207T091435-cb5ea4362e9a4e789956be6d98f05b1c-2121.npz,7,39.267433166503906,565.127685546875,-6.999996081395295e-18
/home/haselab/projects/stable-deep-world-model/logs/content_kl_kernelsize/runs/20260207_060134_krull_private_eye/atari_krull_vta_k3_seed0,atari_krull,/home/haselab/projects/stable-deep-world-model/logs/content_kl_kernelsize/runs/20260207_060134_krull_private_eye/atari_krull_vta_k3_seed0/latest.pt,/home/haselab/projects/stable-deep-world-model/logs/content_kl_kernelsize/runs/20260207_060134_krull_private_eye/atari_krull_vta_k3_seed0/train_eps/20260207T091435-cb5ea4362e9a4e789956be6d98f05b1c-2121.npz,8,39.201560974121094,562.5617065429688,-1.698377490733472e-17
/home/haselab/projects/stable-deep-world-model/logs/content_kl_kernelsize/runs/20260207_060134_krull_private_eye/atari_krull_vta_k3_seed0,atari_krull,/home/haselab/projects/stable-deep-world-model/logs/content_kl_kernelsize/runs/20260207_060134_krull_private_eye/atari_krull_vta_k3_seed0/latest.pt,/home/haselab/projects/stable-deep-world-model/logs/content_kl_kernelsize/runs/20260207_060134_krull_private_eye/atari_krull_vta_k3_seed0/train_eps/20260207T091435-cb5ea4362e9a4e789956be6d98f05b1c-2121.npz,9,39.11174011230469,558.5831298828125,-1.4000440494682595e-17
