logdir,task,ckpt,episode,t,abs_kl_post_prior,abs_kl_prior_post,ctx_kl
/home/haselab/murakawa/stable-deep-world-model/logdir/atari_frostbite_vta_20260107_202443,atari_frostbite,/home/haselab/murakawa/stable-deep-world-model/logdir/atari_frostbite_vta_20260107_202443/latest.pt,/home/haselab/murakawa/stable-deep-world-model/logdir/atari_frostbite_vta_20260107_202443/train_eps/20260108T163622-6a2855e80f96423f8e6321ab3a435bdc-1194.npz,0,64.50263214111328,1259.3184814453125,0.002486204029992223
/home/haselab/murakawa/stable-deep-world-model/logdir/atari_frostbite_vta_20260107_202443,atari_frostbite,/home/haselab/murakawa/stable-deep-world-model/logdir/atari_frostbite_vta_20260107_202443/latest.pt,/home/haselab/murakawa/stable-deep-world-model/logdir/atari_frostbite_vta_20260107_202443/train_eps/20260108T163622-6a2855e80f96423f8e6321ab3a435bdc-1194.npz,1,64.50263214111328,1259.3184814453125,2.6822450308827683e-05
/home/haselab/murakawa/stable-deep-world-model/logdir/atari_frostbite_vta_20260107_202443,atari_frostbite,/home/haselab/murakawa/stable-deep-world-model/logdir/atari_frostbite_vta_20260107_202443/latest.pt,/home/haselab/murakawa/stable-deep-world-model/logdir/atari_frostbite_vta_20260107_202443/train_eps/20260108T163622-6a2855e80f96423f8e6321ab3a435bdc-1194.npz,2,64.53988647460938,1263.6082763671875,-6.384629292193006e-17
/home/haselab/murakawa/stable-deep-world-model/logdir/atari_frostbite_vta_20260107_202443,atari_frostbite,/home/haselab/murakawa/stable-deep-world-model/logdir/atari_frostbite_vta_20260107_202443/latest.pt,/home/haselab/murakawa/stable-deep-world-model/logdir/atari_frostbite_vta_20260107_202443/train_eps/20260108T163622-6a2855e80f96423f8e6321ab3a435bdc-1194.npz,3,64.53988647460938,1263.6082763671875,-4.479374261132267e-17
/home/haselab/murakawa/stable-deep-world-model/logdir/atari_frostbite_vta_20260107_202443,atari_frostbite,/home/haselab/murakawa/stable-deep-world-model/logdir/atari_frostbite_vta_20260107_202443/latest.pt,/home/haselab/murakawa/stable-deep-world-model/logdir/atari_frostbite_vta_20260107_202443/train_eps/20260108T163622-6a2855e80f96423f8e6321ab3a435bdc-1194.npz,4,65.70003509521484,1363.5218505859375,-2.6565256096720206e-17
/home/haselab/murakawa/stable-deep-world-model/logdir/atari_frostbite_vta_20260107_202443,atari_frostbite,/home/haselab/murakawa/stable-deep-world-model/logdir/atari_frostbite_vta_20260107_202443/latest.pt,/home/haselab/murakawa/stable-deep-world-model/logdir/atari_frostbite_vta_20260107_202443/train_eps/20260108T163622-6a2855e80f96423f8e6321ab3a435bdc-1194.npz,5,65.70003509521484,1363.5218505859375,-1.2228778772143865e-16
/home/haselab/murakawa/stable-deep-world-model/logdir/atari_frostbite_vta_20260107_202443,atari_frostbite,/home/haselab/murakawa/stable-deep-world-model/logdir/atari_frostbite_vta_20260107_202443/latest.pt,/home/haselab/murakawa/stable-deep-world-model/logdir/atari_frostbite_vta_20260107_202443/train_eps/20260108T163622-6a2855e80f96423f8e6321ab3a435bdc-1194.npz,6,65.56303405761719,1348.2489013671875,-1.1263962717200302e-15
/home/haselab/murakawa/stable-deep-world-model/logdir/atari_frostbite_vta_20260107_202443,atari_frostbite,/home/haselab/murakawa/stable-deep-world-model/logdir/atari_frostbite_vta_20260107_202443/latest.pt,/home/haselab/murakawa/stable-deep-world-model/logdir/atari_frostbite_vta_20260107_202443/train_eps/20260108T163622-6a2855e80f96423f8e6321ab3a435bdc-1194.npz,7,65.56303405761719,1348.2489013671875,-4.455636295134363e-16
/home/haselab/murakawa/stable-deep-world-model/logdir/atari_frostbite_vta_20260107_202443,atari_frostbite,/home/haselab/murakawa/stable-deep-world-model/logdir/atari_frostbite_vta_20260107_202443/latest.pt,/home/haselab/murakawa/stable-deep-world-model/logdir/atari_frostbite_vta_20260107_202443/train_eps/20260108T163622-6a2855e80f96423f8e6321ab3a435bdc-1194.npz,8,66.40560913085938,1425.267822265625,-1.2979024440888968e-15
/home/haselab/murakawa/stable-deep-world-model/logdir/atari_frostbite_vta_20260107_202443,atari_frostbite,/home/haselab/murakawa/stable-deep-world-model/logdir/atari_frostbite_vta_20260107_202443/latest.pt,/home/haselab/murakawa/stable-deep-world-model/logdir/atari_frostbite_vta_20260107_202443/train_eps/20260108T163622-6a2855e80f96423f8e6321ab3a435bdc-1194.npz,9,66.40560913085938,1425.267822265625,-1.737404202905969e-16
/home/haselab/murakawa/stable-deep-world-model/logdir/atari_frostbite_vta_20260107_202443,atari_frostbite,/home/haselab/murakawa/stable-deep-world-model/logdir/atari_frostbite_vta_20260107_202443/latest.pt,/home/haselab/murakawa/stable-deep-world-model/logdir/atari_frostbite_vta_20260107_202443/train_eps/20260108T163622-6a2855e80f96423f8e6321ab3a435bdc-1194.npz,10,66.59124755859375,1445.82421875,-2.0343984387594582e-16
/home/haselab/murakawa/stable-deep-world-model/logdir/atari_frostbite_vta_20260107_202443,atari_frostbite,/home/haselab/murakawa/stable-deep-world-model/logdir/atari_frostbite_vta_20260107_202443/latest.pt,/home/haselab/murakawa/stable-deep-world-model/logdir/atari_frostbite_vta_20260107_202443/train_eps/20260108T163622-6a2855e80f96423f8e6321ab3a435bdc-1194.npz,11,66.59124755859375,1445.82421875,-1.20696466923432e-15
/home/haselab/murakawa/stable-deep-world-model/logdir/atari_frostbite_vta_20260107_202443,atari_frostbite,/home/haselab/murakawa/stable-deep-world-model/logdir/atari_frostbite_vta_20260107_202443/latest.pt,/home/haselab/murakawa/stable-deep-world-model/logdir/atari_frostbite_vta_20260107_202443/train_eps/20260108T163622-6a2855e80f96423f8e6321ab3a435bdc-1194.npz,12,65.4758529663086,1341.2884521484375,-1.804330737758034e-15
/home/haselab/murakawa/stable-deep-world-model/logdir/atari_frostbite_vta_20260107_202443,atari_frostbite,/home/haselab/murakawa/stable-deep-world-model/logdir/atari_frostbite_vta_20260107_202443/latest.pt,/home/haselab/murakawa/stable-deep-world-model/logdir/atari_frostbite_vta_20260107_202443/train_eps/20260108T163622-6a2855e80f96423f8e6321ab3a435bdc-1194.npz,13,65.4758529663086,1341.2884521484375,-5.582226113882841e-16
/home/haselab/murakawa/stable-deep-world-model/logdir/atari_frostbite_vta_20260107_202443,atari_frostbite,/home/haselab/murakawa/stable-deep-world-model/logdir/atari_frostbite_vta_20260107_202443/latest.pt,/home/haselab/murakawa/stable-deep-world-model/logdir/atari_frostbite_vta_20260107_202443/train_eps/20260108T163622-6a2855e80f96423f8e6321ab3a435bdc-1194.npz,14,64.55960083007812,1263.3944091796875,-1.6339160996906027e-16
/home/haselab/murakawa/stable-deep-world-model/logdir/atari_frostbite_vta_20260107_202443,atari_frostbite,/home/haselab/murakawa/stable-deep-world-model/logdir/atari_frostbite_vta_20260107_202443/latest.pt,/home/haselab/murakawa/stable-deep-world-model/logdir/atari_frostbite_vta_20260107_202443/train_eps/20260108T163622-6a2855e80f96423f8e6321ab3a435bdc-1194.npz,15,54.01321792602539,649.013671875,-3.4135427774348304e-17
/home/haselab/murakawa/stable-deep-world-model/logdir/atari_frostbite_vta_20260107_202443,atari_frostbite,/home/haselab/murakawa/stable-deep-world-model/logdir/atari_frostbite_vta_20260107_202443/latest.pt,/home/haselab/murakawa/stable-deep-world-model/logdir/atari_frostbite_vta_20260107_202443/train_eps/20260108T163622-6a2855e80f96423f8e6321ab3a435bdc-1194.npz,16,191.00437927246094,28.47137451171875,-7.542529856632871e-25
/home/haselab/murakawa/stable-deep-world-model/logdir/atari_frostbite_vta_20260107_202443,atari_frostbite,/home/haselab/murakawa/stable-deep-world-model/logdir/atari_frostbite_vta_20260107_202443/latest.pt,/home/haselab/murakawa/stable-deep-world-model/logdir/atari_frostbite_vta_20260107_202443/train_eps/20260108T163622-6a2855e80f96423f8e6321ab3a435bdc-1194.npz,17,548.7415161132812,42.14229202270508,-1.0746890461415191e-20
/home/haselab/murakawa/stable-deep-world-model/logdir/atari_frostbite_vta_20260107_202443,atari_frostbite,/home/haselab/murakawa/stable-deep-world-model/logdir/atari_frostbite_vta_20260107_202443/latest.pt,/home/haselab/murakawa/stable-deep-world-model/logdir/atari_frostbite_vta_20260107_202443/train_eps/20260108T163622-6a2855e80f96423f8e6321ab3a435bdc-1194.npz,18,539.0830688476562,41.87397003173828,0.0
/home/haselab/murakawa/stable-deep-world-model/logdir/atari_frostbite_vta_20260107_202443,atari_frostbite,/home/haselab/murakawa/stable-deep-world-model/logdir/atari_frostbite_vta_20260107_202443/latest.pt,/home/haselab/murakawa/stable-deep-world-model/logdir/atari_frostbite_vta_20260107_202443/train_eps/20260108T163622-6a2855e80f96423f8e6321ab3a435bdc-1194.npz,19,152.42117309570312,26.061349868774414,3.3917426908849367e-19
/home/haselab/murakawa/stable-deep-world-model/logdir/atari_frostbite_vta_20260107_202443,atari_frostbite,/home/haselab/murakawa/stable-deep-world-model/logdir/atari_frostbite_vta_20260107_202443/latest.pt,/home/haselab/murakawa/stable-deep-world-model/logdir/atari_frostbite_vta_20260107_202443/train_eps/20260108T163622-6a2855e80f96423f8e6321ab3a435bdc-1194.npz,20,70.23596954345703,937.0438842773438,0.0
/home/haselab/murakawa/stable-deep-world-model/logdir/atari_frostbite_vta_20260107_202443,atari_frostbite,/home/haselab/murakawa/stable-deep-world-model/logdir/atari_frostbite_vta_20260107_202443/latest.pt,/home/haselab/murakawa/stable-deep-world-model/logdir/atari_frostbite_vta_20260107_202443/train_eps/20260108T163622-6a2855e80f96423f8e6321ab3a435bdc-1194.npz,21,87.20338439941406,2641.290283203125,2.5566773658496837e-16
/home/haselab/murakawa/stable-deep-world-model/logdir/atari_frostbite_vta_20260107_202443,atari_frostbite,/home/haselab/murakawa/stable-deep-world-model/logdir/atari_frostbite_vta_20260107_202443/latest.pt,/home/haselab/murakawa/stable-deep-world-model/logdir/atari_frostbite_vta_20260107_202443/train_eps/20260108T163622-6a2855e80f96423f8e6321ab3a435bdc-1194.npz,22,83.39737701416016,2720.3310546875,-1.0096563325647988e-20
/home/haselab/murakawa/stable-deep-world-model/logdir/atari_frostbite_vta_20260107_202443,atari_frostbite,/home/haselab/murakawa/stable-deep-world-model/logdir/atari_frostbite_vta_20260107_202443/latest.pt,/home/haselab/murakawa/stable-deep-world-model/logdir/atari_frostbite_vta_20260107_202443/train_eps/20260108T163622-6a2855e80f96423f8e6321ab3a435bdc-1194.npz,23,77.13106536865234,2425.31396484375,-9.420143701546757e-13
/home/haselab/murakawa/stable-deep-world-model/logdir/atari_frostbite_vta_20260107_202443,atari_frostbite,/home/haselab/murakawa/stable-deep-world-model/logdir/atari_frostbite_vta_20260107_202443/latest.pt,/home/haselab/murakawa/stable-deep-world-model/logdir/atari_frostbite_vta_20260107_202443/train_eps/20260108T163622-6a2855e80f96423f8e6321ab3a435bdc-1194.npz,24,76.72884368896484,2422.95849609375,-6.0082054416832516e-15
/home/haselab/murakawa/stable-deep-world-model/logdir/atari_frostbite_vta_20260107_202443,atari_frostbite,/home/haselab/murakawa/stable-deep-world-model/logdir/atari_frostbite_vta_20260107_202443/latest.pt,/home/haselab/murakawa/stable-deep-world-model/logdir/atari_frostbite_vta_20260107_202443/train_eps/20260108T163622-6a2855e80f96423f8e6321ab3a435bdc-1194.npz,25,76.72884368896484,2422.95849609375,-1.9397742706393122e-17
/home/haselab/murakawa/stable-deep-world-model/logdir/atari_frostbite_vta_20260107_202443,atari_frostbite,/home/haselab/murakawa/stable-deep-world-model/logdir/atari_frostbite_vta_20260107_202443/latest.pt,/home/haselab/murakawa/stable-deep-world-model/logdir/atari_frostbite_vta_20260107_202443/train_eps/20260108T163622-6a2855e80f96423f8e6321ab3a435bdc-1194.npz,26,74.3377685546875,2326.4287109375,-2.1933668294430667e-15
/home/haselab/murakawa/stable-deep-world-model/logdir/atari_frostbite_vta_20260107_202443,atari_frostbite,/home/haselab/murakawa/stable-deep-world-model/logdir/atari_frostbite_vta_20260107_202443/latest.pt,/home/haselab/murakawa/stable-deep-world-model/logdir/atari_frostbite_vta_20260107_202443/train_eps/20260108T163622-6a2855e80f96423f8e6321ab3a435bdc-1194.npz,27,73.05352783203125,2260.63427734375,-1.8541605809317063e-17
/home/haselab/murakawa/stable-deep-world-model/logdir/atari_frostbite_vta_20260107_202443,atari_frostbite,/home/haselab/murakawa/stable-deep-world-model/logdir/atari_frostbite_vta_20260107_202443/latest.pt,/home/haselab/murakawa/stable-deep-world-model/logdir/atari_frostbite_vta_20260107_202443/train_eps/20260108T163622-6a2855e80f96423f8e6321ab3a435bdc-1194.npz,28,71.69515991210938,2183.8544921875,-3.8904944261834717e-13
/home/haselab/murakawa/stable-deep-world-model/logdir/atari_frostbite_vta_20260107_202443,atari_frostbite,/home/haselab/murakawa/stable-deep-world-model/logdir/atari_frostbite_vta_20260107_202443/latest.pt,/home/haselab/murakawa/stable-deep-world-model/logdir/atari_frostbite_vta_20260107_202443/train_eps/20260108T163622-6a2855e80f96423f8e6321ab3a435bdc-1194.npz,29,70.94792938232422,2142.720703125,-4.687314447172908e-13
/home/haselab/murakawa/stable-deep-world-model/logdir/atari_frostbite_vta_20260107_202443,atari_frostbite,/home/haselab/murakawa/stable-deep-world-model/logdir/atari_frostbite_vta_20260107_202443/latest.pt,/home/haselab/murakawa/stable-deep-world-model/logdir/atari_frostbite_vta_20260107_202443/train_eps/20260108T163622-6a2855e80f96423f8e6321ab3a435bdc-1194.npz,30,68.76245880126953,2034.7572021484375,-4.3426440221594476e-09
/home/haselab/murakawa/stable-deep-world-model/logdir/atari_frostbite_vta_20260107_202443,atari_frostbite,/home/haselab/murakawa/stable-deep-world-model/logdir/atari_frostbite_vta_20260107_202443/latest.pt,/home/haselab/murakawa/stable-deep-world-model/logdir/atari_frostbite_vta_20260107_202443/train_eps/20260108T163622-6a2855e80f96423f8e6321ab3a435bdc-1194.npz,31,70.18903350830078,2093.824462890625,-2.6412158918298623e-11
/home/haselab/murakawa/stable-deep-world-model/logdir/atari_frostbite_vta_20260107_202443,atari_frostbite,/home/haselab/murakawa/stable-deep-world-model/logdir/atari_frostbite_vta_20260107_202443/latest.pt,/home/haselab/murakawa/stable-deep-world-model/logdir/atari_frostbite_vta_20260107_202443/train_eps/20260108T163622-6a2855e80f96423f8e6321ab3a435bdc-1194.npz,32,69.57913970947266,2046.026611328125,-1.6771270136550775e-11
/home/haselab/murakawa/stable-deep-world-model/logdir/atari_frostbite_vta_20260107_202443,atari_frostbite,/home/haselab/murakawa/stable-deep-world-model/logdir/atari_frostbite_vta_20260107_202443/latest.pt,/home/haselab/murakawa/stable-deep-world-model/logdir/atari_frostbite_vta_20260107_202443/train_eps/20260108T163622-6a2855e80f96423f8e6321ab3a435bdc-1194.npz,33,69.57913970947266,2046.026611328125,-3.0285418617381765e-10
/home/haselab/murakawa/stable-deep-world-model/logdir/atari_frostbite_vta_20260107_202443,atari_frostbite,/home/haselab/murakawa/stable-deep-world-model/logdir/atari_frostbite_vta_20260107_202443/latest.pt,/home/haselab/murakawa/stable-deep-world-model/logdir/atari_frostbite_vta_20260107_202443/train_eps/20260108T163622-6a2855e80f96423f8e6321ab3a435bdc-1194.npz,34,69.60990142822266,2039.89697265625,2.0214004052832024e-06
/home/haselab/murakawa/stable-deep-world-model/logdir/atari_frostbite_vta_20260107_202443,atari_frostbite,/home/haselab/murakawa/stable-deep-world-model/logdir/atari_frostbite_vta_20260107_202443/latest.pt,/home/haselab/murakawa/stable-deep-world-model/logdir/atari_frostbite_vta_20260107_202443/train_eps/20260108T163622-6a2855e80f96423f8e6321ab3a435bdc-1194.npz,35,68.62373352050781,1996.066162109375,1.0711784170780447e-06
/home/haselab/murakawa/stable-deep-world-model/logdir/atari_frostbite_vta_20260107_202443,atari_frostbite,/home/haselab/murakawa/stable-deep-world-model/logdir/atari_frostbite_vta_20260107_202443/latest.pt,/home/haselab/murakawa/stable-deep-world-model/logdir/atari_frostbite_vta_20260107_202443/train_eps/20260108T163622-6a2855e80f96423f8e6321ab3a435bdc-1194.npz,36,70.21104431152344,2091.099365234375,1.0664753062883392e-06
